Age-cohort,Region,Powertrain,Segment,Values
2021.0,Europe,HEV,DE,49565379.31227748
2021.0,Europe,HEV,SUV,114000372.41823821
2021.0,Europe,PHEV,AB,0.0
2021.0,Europe,PHEV,C,37922225.61757142
2021.0,Europe,PHEV,DE,33930412.394669175
2021.0,Europe,PHEV,SUV,27942692.56031579
2021.0,Europe,BEV,AB,37380806.516284026
2021.0,Europe,BEV,C,39872860.2840363
2021.0,Europe,BEV,DE,4984107.535504538
2021.0,Europe,BEV,SUV,42364914.05178857
2021.0,China,ICEV,AB,338334219.03079414
2021.0,China,ICEV,C,461031510.6284903
2021.0,China,ICEV,DE,412188036.4278125
2021.0,China,ICEV,SUV,894587682.5053216
2021.0,China,HEV,AB,19978900.026899654
2021.0,China,HEV,C,64931425.08742387
2021.0,China,HEV,DE,49947250.06724914
2021.0,China,HEV,SUV,114878675.154673
2021.0,China,PHEV,AB,0.0
2021.0,China,PHEV,C,40222421.24620857
2021.0,China,PHEV,DE,35988482.1676603
2021.0,China,PHEV,SUV,29637573.5498379
2021.0,China,BEV,AB,55570450.40594607
2021.0,China,BEV,C,59275147.099675804
2021.0,China,BEV,DE,7409393.387459476
2021.0,China,BEV,SUV,62979843.79340555
2021.0,Japan and South Korea,ICEV,AB,105738156.13567367
2021.0,Japan and South Korea,ICEV,C,144084219.42642415
2021.0,Japan and South Korea,ICEV,DE,128819375.93517229
2021.0,Japan and South Korea,ICEV,SUV,279581687.95568585
2021.0,Japan and South Korea,HEV,AB,11049967.036478655
2021.0,Japan and South Korea,HEV,C,35912392.86855563
2021.0,Japan and South Korea,HEV,DE,27624917.591196638
2021.0,Japan and South Korea,HEV,SUV,63537310.45975226
2021.0,Japan and South Korea,PHEV,AB,0.0
2021.0,Japan and South Korea,PHEV,C,13982916.640827583
2021.0,Japan and South Korea,PHEV,DE,12511030.678635206
2021.0,Japan and South Korea,PHEV,SUV,10303201.735346641
2021.0,Japan and South Korea,BEV,AB,21512660.790755957
2021.0,Japan and South Korea,BEV,C,22946838.176806357
2021.0,Japan and South Korea,BEV,DE,2868354.7721007946
2021.0,Japan and South Korea,BEV,SUV,24381015.562856752
2021.0,Rest of the world,ICEV,AB,518648484.8468421
2021.0,Rest of the world,ICEV,C,706736951.2285538
2021.0,Rest of the world,ICEV,DE,631862485.4963968
2021.0,Rest of the world,ICEV,SUV,1371355659.569874
2021.0,Rest of the world,HEV,AB,23742199.695667263
2021.0,Rest of the world,HEV,C,77162149.0109186
2021.0,Rest of the world,HEV,DE,59355499.23916817
2021.0,Rest of the world,HEV,SUV,136517648.25008675
2021.0,Rest of the world,PHEV,AB,0.0
2021.0,Rest of the world,PHEV,C,28193862.13860487
2021.0,Rest of the world,PHEV,DE,25226087.176646464
2021.0,Rest of the world,PHEV,SUV,20774424.733708855
2021.0,Rest of the world,BEV,AB,33387468.32203208
2021.0,Rest of the world,BEV,C,35613299.543500885
2021.0,Rest of the world,BEV,DE,4451662.442937611
2021.0,Rest of the world,BEV,SUV,37839130.7649697
2022.0,North America,ICEV,AB,324443349.587057
2022.0,North America,ICEV,C,442103101.4893413
2022.0,North America,ICEV,DE,395264976.6891581
2022.0,North America,ICEV,SUV,857858909.5799742
2022.0,North America,HEV,AB,26196331.760578327
2022.0,North America,HEV,C,85138078.22187959
2022.0,North America,HEV,DE,65490829.40144583
2022.0,North America,HEV,SUV,150628907.62332544
2022.0,North America,PHEV,AB,0.0
2022.0,North America,PHEV,C,29972810.244311336
2022.0,North America,PHEV,DE,26817777.58701541
2022.0,North America,PHEV,SUV,22085228.601071514
2022.0,North America,BEV,AB,34284090.66521856
2022.0,North America,BEV,C,36569696.70956647
2022.0,North America,BEV,DE,4571212.088695808
2022.0,North America,BEV,SUV,38855302.75391437
2022.0,Europe,ICEV,AB,318941788.91091794
2022.0,Europe,ICEV,C,434606393.5400227
2022.0,Europe,ICEV,DE,388562499.1836835
2022.0,Europe,ICEV,SUV,843312262.6888369
2022.0,Europe,HEV,AB,21043289.098642543
2022.0,Europe,HEV,C,68390689.57058828
2022.0,Europe,HEV,DE,52608222.74660636
2022.0,Europe,HEV,SUV,120998912.31719464
2022.0,Europe,PHEV,AB,0.0
2022.0,Europe,PHEV,C,40605940.23064566
2022.0,Europe,PHEV,DE,36331630.732682966
2022.0,Europe,PHEV,SUV,29920166.48573891
2022.0,Europe,BEV,AB,52387750.05300644
2022.0,Europe,BEV,C,55880266.72320687
2022.0,Europe,BEV,DE,6985033.340400859
2022.0,Europe,BEV,SUV,59372783.393407315
2022.0,China,ICEV,AB,478091086.21334994
2022.0,China,ICEV,C,651471365.5815436
2022.0,China,ICEV,DE,582451951.2818911
2022.0,China,ICEV,SUV,1264118060.736639
2022.0,China,HEV,AB,39135200.948064804
2022.0,China,HEV,C,127189403.08121061
2022.0,China,HEV,DE,97838002.37016203
2022.0,China,HEV,SUV,225027405.45137262
2022.0,China,PHEV,AB,0.0
2022.0,China,PHEV,C,75874369.18502365
2022.0,China,PHEV,DE,67887593.48133695
2022.0,China,PHEV,SUV,55907429.92580691
2022.0,China,BEV,AB,98836349.33312292
2022.0,China,BEV,C,105425439.28866445
2022.0,China,BEV,DE,13178179.911083056
2022.0,China,BEV,SUV,112014529.24420598
2022.0,Japan and South Korea,ICEV,AB,97952669.62503016
2022.0,Japan and South Korea,ICEV,C,133475317.32582693
2022.0,Japan and South Korea,ICEV,DE,119334422.25046888
2022.0,Japan and South Korea,ICEV,SUV,258996125.0921816
2022.0,Japan and South Korea,HEV,AB,11529734.545681924
2022.0,Japan and South Korea,HEV,C,37471637.27346626
2022.0,Japan and South Korea,HEV,DE,28824336.364204817
2022.0,Japan and South Korea,HEV,SUV,66295973.63767107
2022.0,Japan and South Korea,PHEV,AB,0.0
2022.0,Japan and South Korea,PHEV,C,17937747.870303776
2022.0,Japan and South Korea,PHEV,DE,16049563.883956015
2022.0,Japan and South Korea,PHEV,SUV,13217287.904434366
2022.0,Japan and South Korea,BEV,AB,27826091.58311841
2022.0,Japan and South Korea,BEV,C,29681164.355326306
2022.0,Japan and South Korea,BEV,DE,3710145.5444157883
2022.0,Japan and South Korea,BEV,SUV,31536237.1275342
2022.0,Rest of the world,ICEV,AB,505440483.3622458
2022.0,Rest of the world,ICEV,C,688739052.895153
2022.0,Rest of the world,ICEV,DE,615771354.6238916
2022.0,Rest of the world,ICEV,SUV,1336432454.1297631
2022.0,Rest of the world,HEV,AB,33754055.667215936
2022.0,Rest of the world,HEV,C,109700680.91845177
2022.0,Rest of the world,HEV,DE,84385139.16803983
2022.0,Rest of the world,HEV,SUV,194085820.0864916
2022.0,Rest of the world,PHEV,AB,0.0
2022.0,Rest of the world,PHEV,C,43726844.84162063
2022.0,Rest of the world,PHEV,DE,39124019.06881846
2022.0,Rest of the world,PHEV,SUV,32219780.409615207
2022.0,Rest of the world,BEV,AB,46028257.72802172
2022.0,Rest of the world,BEV,C,49096808.24322316
2022.0,Rest of the world,BEV,DE,6137101.030402895
2022.0,Rest of the world,BEV,SUV,52165358.75842461
2023.0,North America,ICEV,AB,302001949.4923369
2023.0,North America,ICEV,C,411523301.9765244
2023.0,North America,ICEV,DE,367924920.2614289
2023.0,North America,ICEV,SUV,798521724.7086942
2023.0,North America,HEV,AB,34966251.38574101
2023.0,North America,HEV,C,113640317.00365828
2023.0,North America,HEV,DE,87415628.46435252
2023.0,North America,HEV,SUV,201055945.46801084
2023.0,North America,PHEV,AB,0.0
2023.0,North America,PHEV,C,30437632.091350827
2023.0,North America,PHEV,DE,27233670.81857706
2023.0,North America,PHEV,SUV,22427728.9094164
2023.0,North America,BEV,AB,37836835.47267368
2023.0,North America,BEV,C,40359291.17085193
2023.0,North America,BEV,DE,5044911.396356491
2023.0,North America,BEV,SUV,42881746.86903018
2023.0,Europe,ICEV,AB,302444907.4872989
2023.0,Europe,ICEV,C,412126899.19511884
2023.0,Europe,ICEV,DE,368464570.03935087
2023.0,Europe,ICEV,SUV,799692947.5524709
2023.0,Europe,HEV,AB,22172045.659923207
2023.0,Europe,HEV,C,72059148.39475043
2023.0,Europe,HEV,DE,55430114.14980803
2023.0,Europe,HEV,SUV,127489262.54455845
2023.0,Europe,PHEV,AB,0.0
2023.0,Europe,PHEV,C,43181551.42299033
2023.0,Europe,PHEV,DE,38636124.9574124
2023.0,Europe,PHEV,SUV,31817985.259045508
2023.0,Europe,BEV,AB,67201817.42310165
2023.0,Europe,BEV,C,71681938.58464177
2023.0,Europe,BEV,DE,8960242.323080221
2023.0,Europe,BEV,SUV,76162059.74618188
2023.0,China,ICEV,AB,484828187.43200487
2023.0,China,ICEV,C,660651684.2646229
2023.0,China,ICEV,DE,590659671.2414262
2023.0,China,ICEV,SUV,1281931593.7078683
2023.0,China,HEV,AB,52356179.81638848
2023.0,China,HEV,C,170157584.40326256
2023.0,China,HEV,DE,130890449.54097119
2023.0,China,HEV,SUV,301048033.9442338
2023.0,China,PHEV,AB,0.0
2023.0,China,PHEV,C,99063975.08827035
2023.0,China,PHEV,DE,88636188.23687348
2023.0,China,PHEV,SUV,72994507.95977816
2023.0,China,BEV,AB,123829968.86033794
2023.0,China,BEV,C,132085300.11769381
2023.0,China,BEV,DE,16510662.514711726
2023.0,China,BEV,SUV,140340631.3750497
2023.0,Japan and South Korea,ICEV,AB,90648110.42567372
2023.0,Japan and South Korea,ICEV,C,123521751.3761527
2023.0,Japan and South Korea,ICEV,DE,110435375.85197435
2023.0,Japan and South Korea,ICEV,SUV,239682179.536824
2023.0,Japan and South Korea,HEV,AB,12037001.263766788
2023.0,Japan and South Korea,HEV,C,39120254.10724206
2023.0,Japan and South Korea,HEV,DE,30092503.159416966
2023.0,Japan and South Korea,HEV,SUV,69212757.26665902
2023.0,Japan and South Korea,PHEV,AB,0.0
2023.0,Japan and South Korea,PHEV,C,21868468.3187216
2023.0,Japan and South Korea,PHEV,DE,19566524.285171963
2023.0,Japan and South Korea,PHEV,SUV,16113608.2348475
2023.0,Japan and South Korea,BEV,AB,34098399.45602773
2023.0,Japan and South Korea,BEV,C,36371626.08642958
2023.0,Japan and South Korea,BEV,DE,4546453.260803698
2023.0,Japan and South Korea,BEV,SUV,38644852.71683143
2023.0,Rest of the world,ICEV,AB,502802135.77750117
2023.0,Rest of the world,ICEV,C,685143905.540439
2023.0,Rest of the world,ICEV,DE,612557091.1849605
2023.0,Rest of the world,ICEV,SUV,1329456413.5204465
2023.0,Rest of the world,HEV,AB,44358327.58189406
2023.0,Rest of the world,HEV,C,144164564.6411557
2023.0,Rest of the world,HEV,DE,110895818.95473514
2023.0,Rest of the world,HEV,SUV,255060383.59589082
2023.0,Rest of the world,PHEV,AB,0.0
2023.0,Rest of the world,PHEV,C,45150440.57442787
2023.0,Rest of the world,PHEV,DE,40397762.61922494
2023.0,Rest of the world,PHEV,SUV,33268745.686420545
2023.0,Rest of the world,BEV,AB,47526779.55202934
2023.0,Rest of the world,BEV,C,50695231.522164635
2023.0,Rest of the world,BEV,DE,6336903.940270579
2023.0,Rest of the world,BEV,SUV,53863683.49229992
2024.0,North America,ICEV,AB,274106383.54238623
2024.0,North America,ICEV,C,373511377.1213212
2024.0,North America,ICEV,DE,333940126.80219513
2024.0,North America,ICEV,SUV,724763209.336445
2024.0,North America,HEV,AB,44917481.50484915
2024.0,North America,HEV,C,145981814.89075977
2024.0,North America,HEV,DE,112293703.76212288
2024.0,North America,HEV,SUV,258275518.65288267
2024.0,North America,PHEV,AB,0.0
2024.0,North America,PHEV,C,34663055.16441926
2024.0,North America,PHEV,DE,31014312.51553303
2024.0,North America,PHEV,SUV,25541198.542203672
2024.0,North America,BEV,AB,45580093.16988689
2024.0,North America,BEV,C,48618766.047879346
2024.0,North America,BEV,DE,6077345.755984918
2024.0,North America,BEV,SUV,51657438.92587181
2024.0,Europe,ICEV,AB,285685880.1449404
2024.0,Europe,ICEV,C,389290191.4141407
2024.0,Europe,ICEV,DE,348047272.0418993
2024.0,Europe,ICEV,SUV,755380493.8072019
2024.0,Europe,HEV,AB,23236348.873681303
2024.0,Europe,HEV,C,75518133.83946423
2024.0,Europe,HEV,DE,58090872.18420327
2024.0,Europe,HEV,SUV,133609006.02366748
2024.0,Europe,PHEV,AB,0.0
2024.0,Europe,PHEV,C,48261639.52297197
2024.0,Europe,PHEV,DE,43181466.94160649
2024.0,Europe,PHEV,SUV,35561208.06955829
2024.0,Europe,BEV,AB,79874292.85924348
2024.0,Europe,BEV,C,85199245.71652637
2024.0,Europe,BEV,DE,10649905.714565797
2024.0,Europe,BEV,SUV,90524198.57380928
2024.0,China,ICEV,AB,486123216.61762685
2024.0,China,ICEV,C,662416357.2659693
2024.0,China,ICEV,DE,592237387.9106634
2024.0,China,ICEV,SUV,1285355773.3881297
2024.0,China,HEV,AB,67197370.184704
2024.0,China,HEV,C,218391453.10028806
2024.0,China,HEV,DE,167993425.46176004
2024.0,China,HEV,SUV,386384878.562048
2024.0,China,PHEV,AB,0.0
2024.0,China,PHEV,C,124996506.77714173
2024.0,China,PHEV,DE,111838979.74796893
2024.0,China,PHEV,SUV,92102689.2042097
2024.0,China,BEV,AB,151546516.67529404
2024.0,China,BEV,C,161649617.78698033
2024.0,China,BEV,DE,20206202.22337254
2024.0,China,BEV,SUV,171752718.89866656
2024.0,Japan and South Korea,ICEV,AB,83823281.91923007
2024.0,Japan and South Korea,ICEV,C,114221891.00400478
2024.0,Japan and South Korea,ICEV,DE,102120778.91558963
2024.0,Japan and South Korea,ICEV,SUV,221636687.3174278
2024.0,Japan and South Korea,HEV,AB,12588329.239268005
2024.0,Japan and South Korea,HEV,C,40912070.027621016
2024.0,Japan and South Korea,HEV,DE,31470823.09817001
2024.0,Japan and South Korea,HEV,SUV,72382893.12579101
2024.0,Japan and South Korea,PHEV,AB,0.0
2024.0,Japan and South Korea,PHEV,C,25839228.259702228
2024.0,Japan and South Korea,PHEV,DE,23119309.495523047
2024.0,Japan and South Korea,PHEV,SUV,19039431.349254273
2024.0,Japan and South Korea,BEV,AB,40431233.11152053
2024.0,Japan and South Korea,BEV,C,43126648.65228856
2024.0,Japan and South Korea,BEV,DE,5390831.08153607
2024.0,Japan and South Korea,BEV,SUV,45822064.193056606
2024.0,Rest of the world,ICEV,AB,485282954.6031407
2024.0,Rest of the world,ICEV,C,661271373.2706407
2024.0,Rest of the world,ICEV,DE,591213707.9801258
2024.0,Rest of the world,ICEV,SUV,1283134041.1306307
2024.0,Rest of the world,HEV,AB,52234856.47029687
2024.0,Rest of the world,HEV,C,169763283.5284648
2024.0,Rest of the world,HEV,DE,130587141.17574218
2024.0,Rest of the world,HEV,SUV,300350424.704207
2024.0,Rest of the world,PHEV,AB,0.0
2024.0,Rest of the world,PHEV,C,62028892.05847752
2024.0,Rest of the world,PHEV,DE,55499534.99969042
2024.0,Rest of the world,PHEV,SUV,45705499.41150976
2024.0,Rest of the world,BEV,AB,73455266.91135496
2024.0,Rest of the world,BEV,C,78352284.70544527
2024.0,Rest of the world,BEV,DE,9794035.58818066
2024.0,Rest of the world,BEV,SUV,83249302.49953562
2025.0,North America,ICEV,AB,249438230.49513444
2025.0,North America,ICEV,C,339897290.15025383
2025.0,North America,ICEV,DE,303887247.14971745
2025.0,North America,ICEV,SUV,659538279.0014528
2025.0,North America,HEV,AB,54467126.34364776
2025.0,North America,HEV,C,177018160.61685523
2025.0,North America,HEV,DE,136167815.85911942
2025.0,North America,HEV,SUV,313185976.4759747
2025.0,North America,PHEV,AB,0.0
2025.0,North America,PHEV,C,36558696.847811244
2025.0,North America,PHEV,DE,32710412.969094273
2025.0,North America,PHEV,SUV,26937987.151018817
2025.0,North America,BEV,AB,53203683.74491237
2025.0,North America,BEV,C,56750595.9945732
2025.0,North America,BEV,DE,7093824.49932165
2025.0,North America,BEV,SUV,60297508.24423402
2025.0,Europe,ICEV,AB,270560018.5287962
2025.0,Europe,ICEV,C,368678918.77838707
2025.0,Europe,ICEV,DE,329619637.9211253
2025.0,Europe,ICEV,SUV,715386284.744207
2025.0,Europe,HEV,AB,24283558.082582306
2025.0,Europe,HEV,C,78921563.7683925
2025.0,Europe,HEV,DE,60708895.20645577
2025.0,Europe,HEV,SUV,139630458.97484824
2025.0,Europe,PHEV,AB,0.0
2025.0,Europe,PHEV,C,52815417.16711103
2025.0,Europe,PHEV,DE,47255899.570573024
2025.0,Europe,PHEV,SUV,38916623.17576603
2025.0,Europe,BEV,AB,90653269.15098087
2025.0,Europe,BEV,C,96696820.42771292
2025.0,Europe,BEV,DE,12087102.553464115
2025.0,Europe,BEV,SUV,102740371.70444499
2025.0,China,ICEV,AB,481036525.1717
2025.0,China,ICEV,C,655484971.3478243
2025.0,China,ICEV,DE,586040340.0181477
2025.0,China,ICEV,SUV,1271906079.9894931
2025.0,China,HEV,AB,83525087.76513301
2025.0,China,HEV,C,271456535.23668224
2025.0,China,HEV,DE,208812719.4128325
2025.0,China,HEV,SUV,480269254.64951473
2025.0,China,PHEV,AB,0.0
2025.0,China,PHEV,C,153423726.16676995
2025.0,China,PHEV,DE,137273860.2544784
2025.0,China,PHEV,SUV,113049061.38604103
2025.0,China,BEV,AB,181685991.51328027
2025.0,China,BEV,C,193798390.94749898
2025.0,China,BEV,DE,24224798.868437372
2025.0,China,BEV,SUV,205910790.38171765
2025.0,Japan and South Korea,ICEV,AB,77415349.713301
2025.0,Japan and South Korea,ICEV,C,105490114.85269699
2025.0,Japan and South Korea,ICEV,DE,94314081.14469685
2025.0,Japan and South Korea,ICEV,SUV,204693508.3561784
2025.0,Japan and South Korea,HEV,AB,13195225.818532651
2025.0,Japan and South Korea,HEV,C,42884483.91023112
2025.0,Japan and South Korea,HEV,DE,32988064.54633163
2025.0,Japan and South Korea,HEV,SUV,75872548.45656274
2025.0,Japan and South Korea,PHEV,AB,0.0
2025.0,Japan and South Korea,PHEV,C,29911370.732091356
2025.0,Japan and South Korea,PHEV,DE,26762805.391871218
2025.0,Japan and South Korea,PHEV,SUV,22039957.381541006
2025.0,Japan and South Korea,BEV,AB,46922167.7794346
2025.0,Japan and South Korea,BEV,C,50050312.29806357
2025.0,Japan and South Korea,BEV,DE,6256289.037257946
2025.0,Japan and South Korea,BEV,SUV,53178456.81669255
2025.0,Rest of the world,ICEV,AB,464972405.94459766
2025.0,Rest of the world,ICEV,C,633595180.9050992
2025.0,Rest of the world,ICEV,DE,566469639.2473843
2025.0,Rest of the world,ICEV,SUV,1229431029.0412629
2025.0,Rest of the world,HEV,AB,67094232.72509077
2025.0,Rest of the world,HEV,C,218056256.35654497
2025.0,Rest of the world,HEV,DE,167735581.8127269
2025.0,Rest of the world,HEV,SUV,385791838.16927195
2025.0,Rest of the world,PHEV,AB,0.0
2025.0,Rest of the world,PHEV,C,63739521.088836215
2025.0,Rest of the world,PHEV,DE,57030097.81632714
2025.0,Rest of the world,PHEV,SUV,46965962.90756354
2025.0,Rest of the world,BEV,AB,88061180.45168163
2025.0,Rest of the world,BEV,C,93931925.81512707
2025.0,Rest of the world,BEV,DE,11741490.726890884
2025.0,Rest of the world,BEV,SUV,99802671.17857254
2026.0,North America,ICEV,AB,241629711.23095587
2026.0,North America,ICEV,C,329257002.4417017
2026.0,North America,ICEV,DE,294374232.9706297
2026.0,North America,ICEV,SUV,638891815.3586373
2026.0,North America,HEV,AB,57136135.779471874
2026.0,North America,HEV,C,185692441.2832836
2026.0,North America,HEV,DE,142840339.4486797
2026.0,North America,HEV,SUV,328532780.73196334
2026.0,North America,PHEV,AB,0.0
2026.0,North America,PHEV,C,39023221.44219994
2026.0,North America,PHEV,DE,34915513.92196837
2026.0,North America,PHEV,SUV,28753952.641621005
2026.0,North America,BEV,AB,58084788.69531577
2026.0,North America,BEV,C,61957107.94167016
2026.0,North America,BEV,DE,7744638.49270877
2026.0,North America,BEV,SUV,65829427.18802456
2026.0,Europe,ICEV,AB,254358335.2836294
2026.0,Europe,ICEV,C,346601676.5690684
2026.0,Europe,ICEV,DE,309881344.75414634
2026.0,Europe,ICEV,SUV,672547501.5182636
2026.0,Europe,HEV,AB,25376656.990451176
2026.0,Europe,HEV,C,82474135.21896632
2026.0,Europe,HEV,DE,63441642.47612793
2026.0,Europe,HEV,SUV,145915777.69509423
2026.0,Europe,PHEV,AB,0.0
2026.0,Europe,PHEV,C,61902616.934466094
2026.0,Europe,PHEV,DE,55386551.99399598
2026.0,Europe,PHEV,SUV,45612454.583290815
2026.0,Europe,BEV,AB,102047095.28759857
2026.0,Europe,BEV,C,108850234.97343849
2026.0,Europe,BEV,DE,13606279.37167981
2026.0,Europe,BEV,SUV,115653374.65927838
2026.0,China,ICEV,AB,468748184.5030556
2026.0,China,ICEV,C,638740249.8774046
2026.0,China,ICEV,DE,571069619.569964
2026.0,China,ICEV,SUV,1239414544.749311
2026.0,China,HEV,AB,88008089.06344078
2026.0,China,HEV,C,286026289.45618254
2026.0,China,HEV,DE,220020222.65860197
2026.0,China,HEV,SUV,506046512.1147845
2026.0,China,PHEV,AB,0.0
2026.0,China,PHEV,C,214331527.75213072
2026.0,China,PHEV,DE,191770314.30453807
2026.0,China,PHEV,SUV,157928494.133149
2026.0,China,BEV,AB,238731619.89349774
2026.0,China,BEV,C,254647061.21973094
2026.0,China,BEV,DE,31830882.652466368
2026.0,China,BEV,SUV,270562502.5459641
2026.0,Japan and South Korea,ICEV,AB,71318593.93635517
2026.0,Japan and South Korea,ICEV,C,97182363.61833993
2026.0,Japan and South Korea,ICEV,DE,86886485.43924886
2026.0,Japan and South Korea,ICEV,SUV,188573109.31134373
2026.0,Japan and South Korea,HEV,AB,13862875.240191236
2026.0,Japan and South Korea,HEV,C,45054344.53062151
2026.0,Japan and South Korea,HEV,DE,34657188.10047809
2026.0,Japan and South Korea,HEV,SUV,79711532.6310996
2026.0,Japan and South Korea,PHEV,AB,0.0
2026.0,Japan and South Korea,PHEV,C,34133471.0352608
2026.0,Japan and South Korea,PHEV,DE,30540474.084180716
2026.0,Japan and South Korea,PHEV,SUV,25150978.657560587
2026.0,Japan and South Korea,BEV,AB,53648809.62245246
2026.0,Japan and South Korea,BEV,C,57225396.93061597
2026.0,Japan and South Korea,BEV,DE,7153174.616326996
2026.0,Japan and South Korea,BEV,SUV,60801984.23877947
2026.0,Rest of the world,ICEV,AB,441835900.6690575
2026.0,Rest of the world,ICEV,C,602068195.5224129
2026.0,Rest of the world,ICEV,DE,538282745.5106361
2026.0,Rest of the world,ICEV,SUV,1168255920.3129501
2026.0,Rest of the world,HEV,AB,79047104.90291384
2026.0,Rest of the world,HEV,C,256903090.93446994
2026.0,Rest of the world,HEV,DE,197617762.2572846
2026.0,Rest of the world,HEV,SUV,454520853.1917546
2026.0,Rest of the world,PHEV,AB,0.0
2026.0,Rest of the world,PHEV,C,65299782.311102726
2026.0,Rest of the world,PHEV,DE,58426121.01519719
2026.0,Rest of the world,PHEV,SUV,48115629.071338855
2026.0,Rest of the world,BEV,AB,115993034.36840618
2026.0,Rest of the world,BEV,C,123725903.3262999
2026.0,Rest of the world,BEV,DE,15465737.915787488
2026.0,Rest of the world,BEV,SUV,131458772.28419366
2027.0,North America,ICEV,AB,234899641.0599854
2027.0,North America,ICEV,C,320086264.6237932
2027.0,North America,ICEV,DE,286175078.8420867
2027.0,North America,ICEV,SUV,621096873.1426426
2027.0,North America,HEV,AB,60109229.319934696
2027.0,North America,HEV,C,195354995.28978777
2027.0,North America,HEV,DE,150273073.29983672
2027.0,North America,HEV,SUV,345628068.5896245
2027.0,North America,PHEV,AB,0.0
2027.0,North America,PHEV,C,41702404.45716365
2027.0,North America,PHEV,DE,37312677.672199056
2027.0,North America,PHEV,SUV,30728087.49475216
2027.0,North America,BEV,AB,63298585.409288235
2027.0,North America,BEV,C,67518491.10324079
2027.0,North America,BEV,DE,8439811.387905098
2027.0,North America,BEV,SUV,71738396.79719335
2027.0,Europe,ICEV,AB,239682882.01085633
2027.0,Europe,ICEV,C,326604153.37769234
2027.0,Europe,ICEV,DE,292002437.0707297
2027.0,Europe,ICEV,SUV,633744214.7250637
2027.0,Europe,HEV,AB,26579498.104674276
2027.0,Europe,HEV,C,86383368.84019141
2027.0,Europe,HEV,DE,66448745.2616857
2027.0,Europe,HEV,SUV,152832114.1018771
2027.0,Europe,PHEV,AB,0.0
2027.0,Europe,PHEV,C,71156742.70188569
2027.0,Europe,PHEV,DE,63666559.25958194
2027.0,Europe,PHEV,SUV,52431284.096126296
2027.0,Europe,BEV,AB,113772391.18584882
2027.0,Europe,BEV,C,121357217.26490542
2027.0,Europe,BEV,DE,15169652.158113178
2027.0,Europe,BEV,SUV,128942043.34396203
2027.0,China,ICEV,AB,448865370.8773913
2027.0,China,ICEV,C,611646911.143759
2027.0,China,ICEV,DE,546846654.6848283
2027.0,China,ICEV,SUV,1186842504.551836
2027.0,China,HEV,AB,91915341.83447593
2027.0,China,HEV,C,298724860.96204686
2027.0,China,HEV,DE,229788354.58618987
2027.0,China,HEV,SUV,528513215.5482367
2027.0,China,PHEV,AB,0.0
2027.0,China,PHEV,C,280095905.1429442
2027.0,China,PHEV,DE,250612125.65421325
2027.0,China,PHEV,SUV,206386456.42111683
2027.0,China,BEV,AB,299835045.6481113
2027.0,China,BEV,C,319824048.69131875
2027.0,China,BEV,DE,39978006.086414844
2027.0,China,BEV,SUV,339813051.73452616
2027.0,Japan and South Korea,ICEV,AB,65420194.781459644
2027.0,Japan and South Korea,ICEV,C,89144903.26194665
2027.0,Japan and South Korea,ICEV,DE,79700544.9432254
2027.0,Japan and South Korea,ICEV,SUV,172977183.94031563
2027.0,Japan and South Korea,HEV,AB,14592969.647917703
2027.0,Japan and South Korea,HEV,C,47427151.35573254
2027.0,Japan and South Korea,HEV,DE,36482424.11979426
2027.0,Japan and South Korea,HEV,SUV,83909575.47552678
2027.0,Japan and South Korea,PHEV,AB,0.0
2027.0,Japan and South Korea,PHEV,C,38542567.15415047
2027.0,Japan and South Korea,PHEV,DE,34485454.82213464
2027.0,Japan and South Korea,PHEV,SUV,28399786.32411088
2027.0,Japan and South Korea,BEV,AB,60670527.89416618
2027.0,Japan and South Korea,BEV,C,64715229.75377726
2027.0,Japan and South Korea,BEV,DE,8089403.719222157
2027.0,Japan and South Korea,BEV,SUV,68759931.61338834
2027.0,Rest of the world,ICEV,AB,416068586.7424506
2027.0,Rest of the world,ICEV,C,566956335.721614
2027.0,Rest of the world,ICEV,DE,506890772.91663605
2027.0,Rest of the world,ICEV,SUV,1100124704.62917
2027.0,Rest of the world,HEV,AB,87766752.75580683
2027.0,Rest of the world,HEV,C,285241946.4563722
2027.0,Rest of the world,HEV,DE,219416881.88951713
2027.0,Rest of the world,HEV,SUV,504658828.3458894
2027.0,Rest of the world,PHEV,AB,0.0
2027.0,Rest of the world,PHEV,C,83378415.1180165
2027.0,Rest of the world,PHEV,DE,74601739.8424358
2027.0,Rest of the world,PHEV,SUV,61436726.92906479
2027.0,Rest of the world,BEV,AB,144815142.0470813
2027.0,Rest of the world,BEV,C,154469484.85022002
2027.0,Rest of the world,BEV,DE,19308685.606277503
2027.0,Rest of the world,BEV,SUV,164123827.6533588
2028.0,North America,ICEV,AB,229015865.91990247
2028.0,North America,ICEV,C,312068731.69791466
2028.0,North America,ICEV,DE,279006954.58696127
2028.0,North America,ICEV,SUV,605539615.0502527
2028.0,North America,HEV,AB,63393021.15171196
2028.0,North America,HEV,C,206027318.7430639
2028.0,North America,HEV,DE,158482552.8792799
2028.0,North America,HEV,SUV,364509871.62234384
2028.0,North America,PHEV,AB,0.0
2028.0,North America,PHEV,C,44609503.615966514
2028.0,North America,PHEV,DE,39913766.393233195
2028.0,North America,PHEV,SUV,32870160.55913322
2028.0,North America,BEV,AB,68881327.6866399
2028.0,North America,BEV,C,73473416.19908257
2028.0,North America,BEV,DE,9184177.024885321
